iteration,epoch,minibatch,cost,mode_prime,trip_purp,trip_km
2185,1.0,2185.0,35.40412,0.368,0.584,29.971
4371,1.0,4371.0,31.96758,0.368,0.584,16.168
6557,1.0,6557.0,30.45281,0.368,0.584,12.626
8743,1.0,8743.0,29.62254,0.368,0.584,11.418
10929,1.0,10929.0,29.10648,0.368,0.584,10.952
13115,1.0,13115.0,28.77018,0.368,0.584,10.746
15301,1.0,15301.0,28.51662,0.368,0.584,10.647
17487,1.0,17487.0,28.33025,0.368,0.584,10.601
19673,1.0,19673.0,28.17748,0.368,0.584,10.572
21859,1.0,21859.0,28.0582,0.368,0.584,10.561
24045,2.0,2176.0,26.98071,0.368,0.584,10.554
26231,2.0,4362.0,26.96759,0.368,0.584,10.551
28417,2.0,6548.0,26.96537,0.368,0.584,10.549
30603,2.0,8734.0,26.95987,0.368,0.584,10.547
32789,2.0,10920.0,26.94749,0.368,0.584,10.547
34975,2.0,13106.0,26.95808,0.368,0.584,10.547
37161,2.0,15292.0,26.95704,0.368,0.584,10.546
39347,2.0,17478.0,26.95744,0.368,0.584,10.546
41533,2.0,19664.0,26.95323,0.368,0.584,10.546
43719,2.0,21850.0,26.95512,0.368,0.584,10.546
45905,3.0,2167.0,26.96682,0.368,0.584,10.546
48091,3.0,4353.0,26.95736,0.368,0.584,10.546
50277,3.0,6539.0,26.95518,0.368,0.584,10.546
52463,3.0,8725.0,26.94693,0.368,0.584,10.546
54649,3.0,10911.0,26.94139,0.368,0.584,10.546
56835,3.0,13097.0,26.94827,0.368,0.584,10.546
59021,3.0,15283.0,26.94452,0.368,0.584,10.546
61207,3.0,17469.0,26.94379,0.368,0.584,10.546
63393,3.0,19655.0,26.94148,0.368,0.584,10.546
65579,3.0,21841.0,26.9439,0.368,0.584,10.546
67765,4.0,2158.0,26.95292,0.368,0.584,10.546
69951,4.0,4344.0,26.95208,0.368,0.584,10.546
72137,4.0,6530.0,26.95179,0.368,0.584,10.546
74323,4.0,8716.0,26.93768,0.368,0.584,10.546
76509,4.0,10902.0,26.92545,0.368,0.584,10.546
78695,4.0,13088.0,26.93237,0.368,0.584,10.546
80881,4.0,15274.0,26.92986,0.368,0.584,10.546
83067,4.0,17460.0,26.93166,0.368,0.584,10.546
85253,4.0,19646.0,26.92848,0.368,0.584,10.546
87439,4.0,21832.0,26.93091,0.368,0.584,10.546
89625,5.0,2149.0,26.94025,0.368,0.584,10.546
91811,5.0,4335.0,26.95559,0.368,0.584,10.546
93997,5.0,6521.0,26.94368,0.368,0.584,10.546
96183,5.0,8707.0,26.93707,0.368,0.584,10.546
98369,5.0,10893.0,26.93255,0.368,0.584,10.546
100555,5.0,13079.0,26.94488,0.368,0.584,10.546
102741,5.0,15265.0,26.9442,0.368,0.584,10.546
104927,5.0,17451.0,26.94262,0.368,0.584,10.546
107113,5.0,19637.0,26.93979,0.368,0.584,10.546
109299,5.0,21823.0,26.93783,0.368,0.584,10.546
111485,6.0,2140.0,26.9591,0.368,0.584,10.546
113671,6.0,4326.0,26.95989,0.368,0.584,10.546
115857,6.0,6512.0,26.95057,0.368,0.584,10.546
118043,6.0,8698.0,26.94598,0.368,0.584,10.546
120229,6.0,10884.0,26.93298,0.368,0.584,10.546
122415,6.0,13070.0,26.94448,0.368,0.584,10.546
124601,6.0,15256.0,26.94375,0.368,0.584,10.546
126787,6.0,17442.0,26.94573,0.368,0.584,10.546
128973,6.0,19628.0,26.93933,0.368,0.584,10.546
131159,6.0,21814.0,26.93824,0.368,0.584,10.546
133345,7.0,2131.0,26.94022,0.368,0.584,10.546
135531,7.0,4317.0,26.95854,0.368,0.584,10.546
137717,7.0,6503.0,26.95209,0.368,0.584,10.546
139903,7.0,8689.0,26.94074,0.368,0.584,10.546
142089,7.0,10875.0,26.93038,0.368,0.584,10.546
144275,7.0,13061.0,26.93379,0.368,0.584,10.546
146461,7.0,15247.0,26.93577,0.368,0.584,10.546
148647,7.0,17433.0,26.93689,0.368,0.584,10.546
150833,7.0,19619.0,26.93222,0.368,0.584,10.546
153019,7.0,21805.0,26.9339,0.368,0.584,10.546
155205,8.0,2122.0,26.94594,0.368,0.584,10.546
157391,8.0,4308.0,26.9428,0.368,0.584,10.546
159577,8.0,6494.0,26.93172,0.368,0.584,10.546
161763,8.0,8680.0,26.92035,0.368,0.584,10.546
163949,8.0,10866.0,26.91467,0.368,0.584,10.546
166135,8.0,13052.0,26.92732,0.368,0.584,10.546
168321,8.0,15238.0,26.92664,0.368,0.584,10.546
170507,8.0,17424.0,26.92902,0.368,0.584,10.546
172693,8.0,19610.0,26.92515,0.368,0.584,10.546
174879,8.0,21796.0,26.92603,0.368,0.584,10.546
177065,9.0,2113.0,26.96487,0.368,0.584,10.546
179251,9.0,4299.0,26.94913,0.368,0.584,10.546
181437,9.0,6485.0,26.94411,0.368,0.584,10.546
183623,9.0,8671.0,26.93943,0.368,0.584,10.546
185809,9.0,10857.0,26.93188,0.368,0.584,10.546
187995,9.0,13043.0,26.93918,0.368,0.584,10.546
190181,9.0,15229.0,26.93675,0.368,0.584,10.546
192367,9.0,17415.0,26.93789,0.368,0.584,10.546
194553,9.0,19601.0,26.93397,0.368,0.584,10.546
196739,9.0,21787.0,26.93369,0.368,0.584,10.546
198925,10.0,2104.0,26.93533,0.368,0.584,10.546
201111,10.0,4290.0,26.92725,0.368,0.584,10.546
203297,10.0,6476.0,26.92512,0.368,0.584,10.546
205483,10.0,8662.0,26.92019,0.368,0.584,10.546
207669,10.0,10848.0,26.91698,0.368,0.584,10.546
209855,10.0,13034.0,26.92307,0.368,0.584,10.546
212041,10.0,15220.0,26.92377,0.368,0.584,10.546
214227,10.0,17406.0,26.92377,0.368,0.584,10.546
216413,10.0,19592.0,26.9205,0.368,0.584,10.546
218599,10.0,21778.0,26.92114,0.368,0.584,10.546
220785,11.0,2095.0,26.91884,0.368,0.584,10.546
222971,11.0,4281.0,26.93264,0.368,0.584,10.546
225157,11.0,6467.0,26.93979,0.368,0.584,10.546
227343,11.0,8653.0,26.93635,0.368,0.584,10.546
229529,11.0,10839.0,26.92929,0.368,0.584,10.546
231715,11.0,13025.0,26.9377,0.368,0.584,10.546
233901,11.0,15211.0,26.93478,0.368,0.584,10.546
236087,11.0,17397.0,26.93745,0.368,0.584,10.546
238273,11.0,19583.0,26.93287,0.368,0.584,10.546
240459,11.0,21769.0,26.9337,0.368,0.584,10.546
242645,12.0,2086.0,26.95017,0.368,0.584,10.546
244831,12.0,4272.0,26.95042,0.368,0.584,10.546
247017,12.0,6458.0,26.95399,0.368,0.584,10.546
249203,12.0,8644.0,26.94251,0.368,0.584,10.546
251389,12.0,10830.0,26.92892,0.368,0.584,10.546
253575,12.0,13016.0,26.93755,0.368,0.584,10.546
255761,12.0,15202.0,26.93456,0.368,0.584,10.546
257947,12.0,17388.0,26.936,0.368,0.584,10.546
260133,12.0,19574.0,26.93132,0.368,0.584,10.546
262319,12.0,21760.0,26.9312,0.368,0.584,10.546
264505,13.0,2077.0,26.94373,0.368,0.584,10.546
266691,13.0,4263.0,26.95,0.368,0.584,10.546
268877,13.0,6449.0,26.94052,0.368,0.584,10.546
271063,13.0,8635.0,26.937,0.368,0.584,10.546
273249,13.0,10821.0,26.92258,0.368,0.584,10.546
275435,13.0,13007.0,26.92908,0.368,0.584,10.546
277621,13.0,15193.0,26.92886,0.368,0.584,10.546
279807,13.0,17379.0,26.93057,0.368,0.584,10.546
281993,13.0,19565.0,26.92599,0.368,0.584,10.546
284179,13.0,21751.0,26.92657,0.368,0.584,10.546
286365,14.0,2068.0,26.90993,0.368,0.584,10.546
288551,14.0,4254.0,26.91733,0.368,0.584,10.546
290737,14.0,6440.0,26.91311,0.368,0.584,10.546
292923,14.0,8626.0,26.91213,0.368,0.584,10.546
295109,14.0,10812.0,26.90748,0.368,0.584,10.546
297295,14.0,12998.0,26.91662,0.368,0.584,10.546
299481,14.0,15184.0,26.91632,0.368,0.584,10.546
301667,14.0,17370.0,26.91813,0.368,0.584,10.546
303853,14.0,19556.0,26.91586,0.368,0.584,10.546
306039,14.0,21742.0,26.91651,0.368,0.584,10.546
308225,15.0,2059.0,26.92596,0.368,0.584,10.546
310411,15.0,4245.0,26.92941,0.368,0.584,10.546
312597,15.0,6431.0,26.92682,0.368,0.584,10.546
314783,15.0,8617.0,26.92317,0.368,0.584,10.547
316969,15.0,10803.0,26.91214,0.368,0.584,10.547
319155,15.0,12989.0,26.92008,0.368,0.584,10.546
321341,15.0,15175.0,26.92192,0.368,0.584,10.546
323527,15.0,17361.0,26.9232,0.368,0.584,10.547
325713,15.0,19547.0,26.91969,0.368,0.584,10.547
327899,15.0,21733.0,26.92007,0.368,0.584,10.547
330085,16.0,2050.0,26.92446,0.368,0.584,10.547
332271,16.0,4236.0,26.93205,0.368,0.584,10.547
334457,16.0,6422.0,26.927,0.368,0.584,10.547
336643,16.0,8608.0,26.9192,0.368,0.584,10.547
338829,16.0,10794.0,26.90796,0.368,0.584,10.547
341015,16.0,12980.0,26.91903,0.368,0.584,10.547
343201,16.0,15166.0,26.91898,0.368,0.584,10.547
345387,16.0,17352.0,26.91935,0.368,0.584,10.547
347573,16.0,19538.0,26.91879,0.368,0.584,10.547
349759,16.0,21724.0,26.9194,0.368,0.584,10.547
351945,17.0,2041.0,26.92854,0.368,0.584,10.547
354131,17.0,4227.0,26.93687,0.368,0.584,10.547
356317,17.0,6413.0,26.93894,0.368,0.584,10.547
358503,17.0,8599.0,26.92929,0.368,0.584,10.547
360689,17.0,10785.0,26.91928,0.368,0.584,10.547
362875,17.0,12971.0,26.92596,0.368,0.584,10.547
365061,17.0,15157.0,26.92378,0.368,0.584,10.547
367247,17.0,17343.0,26.9261,0.368,0.584,10.547
369433,17.0,19529.0,26.92153,0.368,0.584,10.547
371619,17.0,21715.0,26.92388,0.368,0.584,10.547
373805,18.0,2032.0,26.93627,0.368,0.584,10.547
375991,18.0,4218.0,26.93288,0.368,0.584,10.547
378177,18.0,6404.0,26.92676,0.368,0.584,10.547
380363,18.0,8590.0,26.92009,0.368,0.584,10.547
382549,18.0,10776.0,26.91306,0.368,0.584,10.547
384735,18.0,12962.0,26.92234,0.368,0.584,10.547
386921,18.0,15148.0,26.92241,0.368,0.584,10.547
389107,18.0,17334.0,26.92313,0.368,0.584,10.547
391293,18.0,19520.0,26.92141,0.368,0.584,10.547
393479,18.0,21706.0,26.92207,0.368,0.584,10.547
395665,19.0,2023.0,26.94392,0.368,0.584,10.547
397851,19.0,4209.0,26.9301,0.368,0.584,10.547
400037,19.0,6395.0,26.92859,0.368,0.584,10.547
402223,19.0,8581.0,26.92771,0.368,0.584,10.547
404409,19.0,10767.0,26.92043,0.368,0.584,10.547
406595,19.0,12953.0,26.92489,0.368,0.584,10.547
408781,19.0,15139.0,26.92671,0.368,0.584,10.547
410967,19.0,17325.0,26.92936,0.368,0.584,10.547
413153,19.0,19511.0,26.92794,0.368,0.584,10.547
415339,19.0,21697.0,26.9277,0.368,0.584,10.547
417525,20.0,2014.0,26.95412,0.368,0.584,10.548
419711,20.0,4200.0,26.93714,0.368,0.584,10.547
421897,20.0,6386.0,26.93694,0.368,0.584,10.548
424083,20.0,8572.0,26.93484,0.368,0.584,10.548
426269,20.0,10758.0,26.92787,0.368,0.584,10.548
428455,20.0,12944.0,26.93281,0.368,0.584,10.548
430641,20.0,15130.0,26.93068,0.368,0.584,10.548
432827,20.0,17316.0,26.93107,0.368,0.584,10.548
435013,20.0,19502.0,26.92836,0.368,0.584,10.548
437199,20.0,21688.0,26.92898,0.368,0.584,10.548
439385,21.0,2005.0,26.9216,0.368,0.584,10.548
441571,21.0,4191.0,26.92388,0.368,0.584,10.548
443757,21.0,6377.0,26.9215,0.368,0.584,10.548
445943,21.0,8563.0,26.9158,0.368,0.584,10.549
448129,21.0,10749.0,26.9074,0.368,0.584,10.549
450315,21.0,12935.0,26.92002,0.368,0.584,10.549
452501,21.0,15121.0,26.91909,0.368,0.584,10.549
454687,21.0,17307.0,26.92076,0.368,0.584,10.549
456873,21.0,19493.0,26.91803,0.368,0.584,10.549
459059,21.0,21679.0,26.91766,0.368,0.584,10.549
461245,22.0,1996.0,26.90798,0.368,0.584,10.549
463431,22.0,4182.0,26.92116,0.368,0.584,10.549
465617,22.0,6368.0,26.92741,0.368,0.584,10.549
467803,22.0,8554.0,26.91858,0.368,0.584,10.55
469989,22.0,10740.0,26.90986,0.368,0.584,10.55
472175,22.0,12926.0,26.91597,0.368,0.584,10.55
474361,22.0,15112.0,26.91853,0.368,0.584,10.55
476547,22.0,17298.0,26.91857,0.368,0.584,10.551
478733,22.0,19484.0,26.91663,0.368,0.584,10.551
480919,22.0,21670.0,26.9196,0.368,0.584,10.551
483105,23.0,1987.0,26.92005,0.368,0.584,10.551
485291,23.0,4173.0,26.91115,0.368,0.584,10.551
487477,23.0,6359.0,26.91845,0.368,0.584,10.552
489663,23.0,8545.0,26.91876,0.368,0.584,10.552
491849,23.0,10731.0,26.90828,0.368,0.584,10.553
494035,23.0,12917.0,26.91418,0.368,0.584,10.553
496221,23.0,15103.0,26.91589,0.368,0.584,10.553
498407,23.0,17289.0,26.91593,0.368,0.584,10.554
500593,23.0,19475.0,26.91135,0.368,0.584,10.554
502779,23.0,21661.0,26.91167,0.368,0.584,10.555
504965,24.0,1978.0,26.9378,0.368,0.584,10.556
507151,24.0,4164.0,26.92843,0.368,0.584,10.556
509337,24.0,6350.0,26.92588,0.368,0.584,10.557
511523,24.0,8536.0,26.91877,0.368,0.584,10.559
513709,24.0,10722.0,26.90712,0.368,0.584,10.559
515895,24.0,12908.0,26.90904,0.368,0.584,10.56
518081,24.0,15094.0,26.90775,0.368,0.584,10.561
520267,24.0,17280.0,26.90695,0.368,0.584,10.563
522453,24.0,19466.0,26.90161,0.368,0.584,10.564
524639,24.0,21652.0,26.90185,0.368,0.584,10.565
526825,25.0,1969.0,26.89883,0.368,0.584,10.568
529011,25.0,4155.0,26.88891,0.368,0.584,10.569
531197,25.0,6341.0,26.89186,0.368,0.584,10.572
533383,25.0,8527.0,26.89061,0.368,0.584,10.575
535569,25.0,10713.0,26.88338,0.368,0.584,10.578
537755,25.0,12899.0,26.88782,0.368,0.584,10.581
539941,25.0,15085.0,26.88878,0.368,0.584,10.586
542127,25.0,17271.0,26.88702,0.368,0.584,10.591
544313,25.0,19457.0,26.88181,0.368,0.584,10.598
546499,25.0,21643.0,26.87887,0.368,0.584,10.605
548685,26.0,1960.0,26.84047,0.368,0.584,10.614
550871,26.0,4146.0,26.82521,0.368,0.584,10.623
553057,26.0,6332.0,26.82296,0.368,0.584,10.636
555243,26.0,8518.0,26.8117,0.368,0.584,10.65
557429,26.0,10704.0,26.79755,0.368,0.584,10.667
559615,26.0,12890.0,26.79386,0.368,0.584,10.683
561801,26.0,15076.0,26.78659,0.368,0.584,10.702
563987,26.0,17262.0,26.77853,0.368,0.584,10.721
566173,26.0,19448.0,26.76762,0.368,0.584,10.737
568359,26.0,21634.0,26.75836,0.368,0.584,10.751
570545,27.0,1951.0,26.66609,0.368,0.584,10.763
572731,27.0,4137.0,26.65756,0.368,0.584,10.774
574917,27.0,6323.0,26.65217,0.368,0.584,10.788
577103,27.0,8509.0,26.63244,0.368,0.584,10.803
579289,27.0,10695.0,26.61593,0.368,0.584,10.825
581475,27.0,12881.0,26.61103,0.368,0.584,10.855
583661,27.0,15067.0,26.59235,0.368,0.584,10.897
585847,27.0,17253.0,26.57479,0.368,0.584,10.947
588033,27.0,19439.0,26.54966,0.368,0.584,10.999
590219,27.0,21625.0,26.5246,0.32,0.584,11.055
592405,28.0,1942.0,26.19083,0.302,0.584,11.105
594591,28.0,4128.0,26.16454,0.288,0.584,11.139
596777,28.0,6314.0,26.13663,0.275,0.584,11.157
598963,28.0,8500.0,26.09155,0.268,0.584,11.158
601149,28.0,10686.0,26.05624,0.264,0.584,11.149
603335,28.0,12872.0,26.02895,0.262,0.584,11.131
605521,28.0,15058.0,25.99912,0.26,0.584,11.115
607707,28.0,17244.0,25.97732,0.26,0.584,11.097
609893,28.0,19430.0,25.94918,0.259,0.584,11.074
612079,28.0,21616.0,25.92628,0.258,0.584,11.055
614265,29.0,1933.0,25.65042,0.258,0.584,11.038
616451,29.0,4119.0,25.64595,0.258,0.584,11.014
618637,29.0,6305.0,25.63706,0.257,0.584,10.995
620823,29.0,8491.0,25.60974,0.257,0.584,10.979
623009,29.0,10677.0,25.58817,0.257,0.584,10.96
625195,29.0,12863.0,25.57952,0.257,0.584,10.94
627381,29.0,15049.0,25.56401,0.257,0.584,10.923
629567,29.0,17235.0,25.55607,0.257,0.584,10.91
631753,29.0,19421.0,25.54045,0.257,0.584,10.893
633939,29.0,21607.0,25.52926,0.257,0.584,10.879
636125,30.0,1924.0,25.40755,0.257,0.584,10.867
638311,30.0,4110.0,25.40162,0.257,0.584,10.853
640497,30.0,6296.0,25.39489,0.257,0.584,10.84
642683,30.0,8482.0,25.37522,0.257,0.584,10.829
644869,30.0,10668.0,25.35991,0.257,0.584,10.817
647055,30.0,12854.0,25.35455,0.257,0.584,10.803
649241,30.0,15040.0,25.34403,0.257,0.584,10.793
651427,30.0,17226.0,25.33777,0.256,0.584,10.783
653613,30.0,19412.0,25.327,0.256,0.584,10.772
655799,30.0,21598.0,25.31779,0.256,0.584,10.762
657985,31.0,1915.0,25.21919,0.257,0.584,10.754
660171,31.0,4101.0,25.24839,0.256,0.584,10.743
662357,31.0,6287.0,25.24092,0.256,0.584,10.734
664543,31.0,8473.0,25.235,0.256,0.584,10.726
666729,31.0,10659.0,25.22384,0.256,0.584,10.717
668915,31.0,12845.0,25.22341,0.256,0.584,10.708
671101,31.0,15031.0,25.21829,0.256,0.584,10.701
673287,31.0,17217.0,25.21808,0.256,0.584,10.693
675473,31.0,19403.0,25.21488,0.256,0.584,10.683
677659,31.0,21589.0,25.21074,0.256,0.584,10.676
679845,32.0,1906.0,25.18992,0.256,0.584,10.67
682031,32.0,4092.0,25.19673,0.256,0.584,10.662
684217,32.0,6278.0,25.18383,0.256,0.584,10.655
686403,32.0,8464.0,25.17445,0.256,0.584,10.648
688589,32.0,10650.0,25.16851,0.256,0.584,10.641
690775,32.0,12836.0,25.17238,0.256,0.584,10.634
692961,32.0,15022.0,25.17067,0.256,0.584,10.628
695147,32.0,17208.0,25.17118,0.256,0.584,10.624
697333,32.0,19394.0,25.16884,0.256,0.584,10.617
699519,32.0,21580.0,25.16756,0.256,0.584,10.611
701705,33.0,1897.0,25.17167,0.255,0.584,10.607
703891,33.0,4083.0,25.19244,0.255,0.584,10.601
706077,33.0,6269.0,25.17624,0.255,0.584,10.596
708263,33.0,8455.0,25.16683,0.255,0.584,10.592
710449,33.0,10641.0,25.16167,0.255,0.584,10.586
712635,33.0,12827.0,25.16605,0.255,0.584,10.581
714821,33.0,15013.0,25.16266,0.255,0.584,10.577
717007,33.0,17199.0,25.16529,0.255,0.584,10.573
719193,33.0,19385.0,25.16411,0.255,0.584,10.568
721379,33.0,21571.0,25.16509,0.255,0.584,10.564
723565,34.0,1888.0,25.15604,0.255,0.584,10.561
725751,34.0,4074.0,25.1805,0.255,0.584,10.556
727937,34.0,6260.0,25.17577,0.254,0.584,10.553
730123,34.0,8446.0,25.17294,0.254,0.584,10.549
732309,34.0,10632.0,25.16931,0.254,0.584,10.546
734495,34.0,12818.0,25.17285,0.254,0.584,10.543
736681,34.0,15004.0,25.17046,0.254,0.584,10.54
738867,34.0,17190.0,25.17252,0.254,0.584,10.538
